qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,query_conditioned_memory_score_status,query_conditioned_memory_score_reason,full_best_gt_center_rank,full_best_hard_center_rank,full_gt_center_density_top10,full_hard_center_density_top10,full_top1_center_sec,full_top1_width_gt_ratio,hard25_best_gt_center_rank,hard25_best_hard_center_rank,hard25_gt_center_density_top10,hard25_hard_center_density_top10,hard25_top1_center_sec,hard25_top1_width_gt_ratio,full_attn_l0_total,full_attn_l0_gt_mass,full_attn_l0_hard_peak_mass,full_attn_l0_other_mass,full_attn_l1_total,full_attn_l1_gt_mass,full_attn_l1_hard_peak_mass,full_attn_l1_other_mass,hard25_attn_l0_total,hard25_attn_l0_gt_mass,hard25_attn_l0_hard_peak_mass,hard25_attn_l0_other_mass,hard25_attn_l1_total,hard25_attn_l1_gt_mass,hard25_attn_l1_hard_peak_mass,hard25_attn_l1_other_mass
i6MQCm58zlY_3,i6MQCm58zlY,2-5s,3.0,247.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,2,0,2,146.0,3.3333333333333335,11,1,0,1,72.5,3.6666666666666665,1.0,5.2780218538828194e-05,5.799891005153768e-05,0.9998893737792969,1.0,0.06307841837406158,0.05427737534046173,0.8826442360877991,1.0,0.0024597670417279005,0.0024605896323919296,0.9950796961784363,1.0,0.05399692803621292,0.17195945978164673,0.7740435600280762
iOCpICiu4LA_2,iOCpICiu4LA,2-5s,3.0,299.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,57.5,4.333333333333333,11,11,0,0,56.0,4.666666666666667,1.0,0.008880137465894222,0.019022813066840172,0.9720970392227173,1.0,0.03919951617717743,0.06824095547199249,0.8925595283508301,1.0,0.03764556348323822,0.03116314299404621,0.9311913251876831,0.9999999403953552,0.055684756487607956,0.11451129615306854,0.8298039436340332
ilspW7JRjAg_1,ilspW7JRjAg,0-2s,1.0,208.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,60.5,41.0,11,11,0,0,93.5,157.0,1.0,0.0042028059251606464,0.014541040174663067,0.9812561273574829,0.9999999403953552,0.00729345204308629,0.026884373277425766,0.9658221006393433,1.0,0.026239831000566483,0.060349490493535995,0.9134106636047363,1.0,0.09551750123500824,0.04183010756969452,0.8626524209976196
inSvboaSRwA_2,inSvboaSRwA,0-2s,1.0,299.0,0.0,0.5,-0.5,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,5,0,1,288.0,10.0,11,11,0,0,58.0,16.0,1.0,0.0028800340369343758,0.0052953786216676235,0.9918245077133179,0.9999999403953552,0.0036996174603700638,0.0089556984603405,0.9873446822166443,1.0,0.007974174804985523,0.012160520069301128,0.9798652529716492,1.0,0.0014534922083839774,0.004178606905043125,0.9943678975105286
jid4t-FzUn0_1,jid4t-FzUn0,2-5s,2.0,163.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,11,2,0,10.0,3.0,5,11,1,0,10.5,3.5,1.0,0.016135049983859062,0.13648034632205963,0.8473846316337585,1.0,0.0188693106174469,0.30028894543647766,0.6808417439460754,1.0,0.04274414852261543,0.1543141007423401,0.8029418587684631,1.0,0.03935182839632034,0.28529417514801025,0.67535400390625
jid4t-FzUn0_3,jid4t-FzUn0,2-5s,3.0,163.0,1.0,0.9,0.09999999999999998,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,5.0,1.3333333333333333,2,1,1,1,5.0,2.0,1.0,0.03130888193845749,0.12204344570636749,0.8466476798057556,1.0,0.011243113316595554,0.21259331703186035,0.7761635780334473,0.9999999403953552,0.13103258609771729,0.194837749004364,0.6741296052932739,1.0,0.018968796357512474,0.5339603424072266,0.447070837020874
jjfUaMQaG1A_2,jjfUaMQaG1A,0-2s,1.0,300.0,0.0,0.7,-0.7,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,9.5,9.0,11,11,0,0,211.5,13.0,1.0,0.005529860034584999,0.1015525609254837,0.8929176330566406,1.0,0.0028164128307253122,0.3210722506046295,0.6761113405227661,1.0,0.02580626681447029,0.14598123729228973,0.8282124996185303,1.0000001192092896,0.012922852300107479,0.3526286482810974,0.6344485282897949
jlwe9jtu5Gw_1,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,2,4,1,3.5,1.0,1,3,1,1,3.0,1.3333333333333333,0.9999998807907104,0.25311416387557983,0.02534398064017296,0.7215418219566345,0.9999999403953552,0.26355746388435364,0.04220835864543915,0.6942341327667236,1.0,0.37665197253227234,0.10049942880868912,0.5228486061096191,1.0,0.6263067126274109,0.09483524411916733,0.2788580358028412
jlwe9jtu5Gw_2,jlwe9jtu5Gw,2-5s,2.0,63.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,2,1,31.5,1.5,11,1,0,2,33.0,2.0,1.0,0.015343879349529743,0.1127496212720871,0.8719065189361572,1.0,0.120266392827034,0.26894453167915344,0.6107890605926514,0.9999999403953552,0.06961967796087265,0.22203248739242554,0.7083477973937988,1.0,0.1701316237449646,0.3279191553592682,0.5019491910934448
jlwe9jtu5Gw_3,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,1,3,2,3.5,1.0,9,1,2,1,4.5,1.6666666666666667,1.0,0.15408536791801453,0.2924942970275879,0.55342036485672,1.0,0.06789086014032364,0.44893690943717957,0.4831722378730774,1.0,0.4209488332271576,0.3737184703350067,0.20533272624015808,1.0,0.11458812654018402,0.7482782602310181,0.13713359832763672
kHIe4CfaccQ_2,kHIe4CfaccQ,2-5s,2.0,112.0,1.0,0.8,0.19999999999999996,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,7,1,1,99.5,7.5,6,9,1,1,88.5,17.5,1.0,0.0032711282838135958,0.2642604410648346,0.7324684858322144,0.9999999403953552,0.0007516550249420106,0.08012376725673676,0.9191245436668396,1.0,0.005780196748673916,0.33987903594970703,0.6543407440185547,1.0,0.0011340549681335688,0.13011902570724487,0.8687469363212585
kXjzsroVTtw_1,kXjzsroVTtw,0-2s,1.0,92.0,0.0,1.0,-1.0,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,1.0,2.0,11,1,0,1,1.0,2.0,1.0,0.02772759459912777,0.249175027012825,0.7230974435806274,1.0,0.013992208987474442,0.4889621436595917,0.4970456659793854,1.0000001192092896,0.1759704351425171,0.300165057182312,0.5238645076751709,1.0,0.172541081905365,0.4892213046550751,0.33823758363723755
kdflh3akyH8_1,kdflh3akyH8,2-5s,2.0,99.0,1.0,0.6,0.4,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,11,1,0,5.0,2.0,10,11,1,0,4.0,3.0,1.0,0.02074139378964901,0.1492372751235962,0.8300213813781738,1.0,0.03129013627767563,0.14033357799053192,0.828376293182373,1.0,0.21521979570388794,0.27194222807884216,0.5128380060195923,1.0,0.14089249074459076,0.2160518616437912,0.6430556774139404
lTfNLKEy1RU_2,lTfNLKEy1RU,2-5s,2.0,181.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,1,1,6.5,2.5,2,11,1,0,7.5,2.5,1.0,0.054824333637952805,0.18895477056503296,0.7562209367752075,0.9999999403953552,8.343955641976208e-07,0.2903232276439667,0.7096759676933289,1.0,0.10903069376945496,0.24694934487342834,0.6440200209617615,1.0,9.57382217166014e-05,0.366457998752594,0.6334462761878967
lVr-PxhZo8s_1,lVr-PxhZo8s,2-5s,2.0,69.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,0.9999999403953552,0.03605847805738449,0.09477543085813522,0.8691660761833191,1.0,0.13982363045215607,0.34430623054504395,0.5158701539039612,1.0,0.04397367313504219,0.10378760099411011,0.8522387742996216,1.0,0.14200961589813232,0.3399970531463623,0.5179933309555054
lVr-PxhZo8s_3,lVr-PxhZo8s,0-2s,1.0,69.0,0.0,0.8,-0.8,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,7,11,1,0,6.0,6.0,11,11,0,0,8.5,17.0,1.0,0.1539137363433838,0.09193187952041626,0.7541543245315552,1.0,0.051933228969573975,0.4157533347606659,0.5323134064674377,1.0,0.2356637716293335,0.15171734988689423,0.6126189231872559,1.0,0.058166760951280594,0.3518257737159729,0.5900074243545532
lgwpIImXCWA_3,lgwpIImXCWA,2-5s,2.0,194.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,1,0,52.5,2.5,1,2,1,1,131.5,3.5,1.0,0.030738849192857742,0.0508720688521862,0.918389081954956,1.0,0.000606913585215807,0.2461518794298172,0.753241240978241,1.0,0.10531118512153625,0.07411319017410278,0.8205756545066833,1.0,0.0037047381047159433,0.43627744913101196,0.5600177645683289
lh801oHGtD4_2,lh801oHGtD4,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,4,0,79.5,1.0,1,11,4,0,80.0,1.3333333333333333,1.0,0.1169489175081253,0.019905749708414078,0.8631453514099121,1.0,0.31744852662086487,0.009404953569173813,0.6731466054916382,1.0,0.2817361652851105,0.059613436460494995,0.6586503982543945,1.0,0.4300450384616852,0.024398332461714745,0.5455566644668579
lh801oHGtD4_3,lh801oHGtD4,2-5s,4.0,97.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,7.0,2.0,9,11,1,0,6.0,1.5,1.0,0.07874053716659546,0.33658790588378906,0.5846715569496155,1.0,0.025315221399068832,0.5896462798118591,0.3850385248661041,1.0,0.576033890247345,0.37683776021003723,0.04712832719087601,1.0,0.12489663064479828,0.6625765562057495,0.21252676844596863
lmPMhs-9IYE_2,lmPMhs-9IYE,2-5s,4.0,155.0,1.0,0.1,0.9,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,3,0,1,132.0,6.0,1,11,1,0,95.5,0.75,1.0,0.012654490768909454,0.08087129890918732,0.906474232673645,1.0,0.005524166859686375,0.064641572535038,0.9298343062400818,1.0,0.19497914612293243,0.14250536262989044,0.6625155210494995,1.0,0.11178118735551834,0.09570923447608948,0.7925095558166504
lrKGCtSsAkA_2,lrKGCtSsAkA,2-5s,2.0,240.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,6,0,1,145.5,98.5,11,11,0,0,116.0,114.0,1.0,0.021918054670095444,0.01991180330514908,0.9581701755523682,1.0,0.011819982901215553,0.0073310695588588715,0.9808489084243774,1.0,0.25945234298706055,0.04410702735185623,0.6964406371116638,1.0,0.14197775721549988,0.03418930619955063,0.8238328695297241
lrKGCtSsAkA_3,lrKGCtSsAkA,0-2s,1.0,240.0,0.0,0.8,-0.8,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,2,232.5,15.0,11,11,0,0,220.5,39.0,1.0,0.012907416559755802,0.1459818035364151,0.8411107659339905,1.0,0.003668305929750204,0.389777809381485,0.6065539121627808,1.0,0.10639485716819763,0.34772127866744995,0.5458838939666748,1.0,0.07976497709751129,0.5628228187561035,0.357412189245224
lrKGCtSsAkA_4,lrKGCtSsAkA,0-2s,1.0,240.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,1,1,235.0,8.0,4,3,1,1,39.5,15.0,1.0,0.06393362581729889,0.1106753870844841,0.8253909945487976,1.0,0.11453503370285034,0.20463167130947113,0.6808332800865173,0.9999999403953552,0.08269374072551727,0.22044585645198822,0.6968603730201721,1.0,0.07293283939361572,0.2941319942474365,0.6329351663589478
mSF_FqBtRPs_1,mSF_FqBtRPs,2-5s,4.0,67.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,3,1,1,4.0,0.5,1,9,1,1,3.5,0.75,0.9999999403953552,0.244174063205719,0.0063695767894387245,0.7494563460350037,1.0,0.4318554699420929,0.053741455078125,0.5144031047821045,0.9999999403953552,0.28553158044815063,0.01845713146030903,0.6960111856460571,1.0,0.41430267691612244,0.07682500779628754,0.508872389793396
mWqH2xwjkYA_1,mWqH2xwjkYA,2-5s,4.0,118.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,5,0,16.0,1.5,2,11,3,0,15.0,1.5,1.0,0.3294364809989929,0.07043448090553284,0.6001290082931519,1.0,0.37482747435569763,0.06526047736406326,0.5599120855331421,1.0,0.6563201546669006,0.09173884987831116,0.251941055059433,1.0,0.5384440422058105,0.10827131569385529,0.353284627199173
m_U506sf9p4_2,m_U506sf9p4,2-5s,2.0,212.0,0.0,0.7,-0.7,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,5,0,1,74.5,2.5,11,11,0,0,14.0,5.0,1.0,0.034050147980451584,0.028949454426765442,0.9370003938674927,1.0000001192092896,0.046835269778966904,0.1898002028465271,0.7633644938468933,1.0,0.055263541638851166,0.07505366951227188,0.869682788848877,1.0,0.04192674160003662,0.12732510268688202,0.8307481408119202
m_U506sf9p4_3,m_U506sf9p4,2-5s,2.0,212.0,0.0,1.0,-1.0,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,74.5,3.5,2,11,2,0,62.0,3.0,1.0,0.031155984848737717,0.07679711282253265,0.8920469284057617,1.0,0.08254987001419067,0.07686596363782883,0.8405841588973999,1.0,0.051633112132549286,0.1439025104045868,0.8044643998146057,1.0,0.05616667866706848,0.10616627335548401,0.8376669883728027
m_U506sf9p4_4,m_U506sf9p4,2-5s,3.0,212.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,1,0,134.5,3.6666666666666665,2,11,2,0,133.5,4.333333333333333,1.0,6.702134851366282e-05,1.849110412877053e-05,0.9999145269393921,1.0,0.022169888019561768,0.0038257359992712736,0.974004328250885,1.0,0.00048817123752087355,0.00019244849681854248,0.9993194341659546,1.0,0.06686097383499146,0.020104678347706795,0.9130343794822693
n-JyOqYSLQM_2,n-JyOqYSLQM,2-5s,2.0,299.0,1.0,0.1,0.9,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,113.0,5.0,5,1,1,1,116.0,5.0,0.9999999403953552,0.0042004669085145,0.028438743203878403,0.9673607349395752,0.9999998807907104,0.01006939634680748,0.10235133767127991,0.8875792622566223,1.0,0.018852772191166878,0.04065880924463272,0.9404883980751038,1.0,0.028744801878929138,0.10949885845184326,0.8617563247680664
nLtNjMimLE0_1,nLtNjMimLE0,2-5s,4.0,299.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,228.5,6.25,11,11,0,0,249.0,20.5,1.0,0.01120000146329403,0.0375797338783741,0.9512202143669128,1.0,0.004651123657822609,0.09156179428100586,0.9037870764732361,1.0,0.022627968341112137,0.09223273396492004,0.8851393461227417,1.0,0.010268455371260643,0.086007259786129,0.9037243127822876
nU-AI3Cmc3M_1,nU-AI3Cmc3M,2-5s,3.0,86.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,8,1,1,1,2.0,1.3333333333333333,11,3,0,1,24.5,4.333333333333333,1.0,0.0054617286659777164,0.22321105003356934,0.7713272571563721,1.0000001192092896,0.028717488050460815,0.5036479234695435,0.4676345884799957,1.0,0.1020297035574913,0.3013377785682678,0.5966324806213379,1.0,0.12778934836387634,0.5415806770324707,0.33062994480133057
nlC4UI4hZ60_2,nlC4UI4hZ60,2-5s,3.0,77.0,0.0,0.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,8,11,1,0,2.5,1.6666666666666667,11,11,0,0,2.5,1.6666666666666667,1.0,0.02198922634124756,0.3748936653137207,0.6031171083450317,1.0,0.018828360363841057,0.6539652347564697,0.32720643281936646,1.0000001192092896,0.4769734740257263,0.389925479888916,0.13310106098651886,1.0,0.24748441576957703,0.7404994368553162,0.012016115710139275
o7-X8DAToGc_1,o7-X8DAToGc,2-5s,2.0,300.0,1.0,0.0,1.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,182.5,5.5,8,11,1,0,182.5,6.5,1.0,0.01492202840745449,0.00012327385775279254,0.9849547147750854,1.0,0.014155345037579536,0.003076974768191576,0.9827677011489868,0.9999998807907104,0.1093415915966034,0.000578146951738745,0.8900801539421082,1.0,0.053554046899080276,0.0030021185521036386,0.9434438347816467
o7-X8DAToGc_2,o7-X8DAToGc,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,116.5,7.5,11,11,0,0,90.0,10.0,0.9999999403953552,0.013523886911571026,0.0032825456000864506,0.9831935167312622,1.0,0.03324264660477638,0.015528948977589607,0.9512283802032471,1.0,0.05000891909003258,0.010368413291871548,0.939622700214386,1.0,0.03372254967689514,0.05009926110506058,0.9161782264709473
oN0IcZaHD_8_2,oN0IcZaHD_8,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,42.5,6.5,1,11,1,0,37.0,13.0,1.0,0.12944015860557556,0.010294654406607151,0.8602652549743652,1.0,0.1458192765712738,0.02773665450513363,0.8264440894126892,1.0,0.1560337394475937,0.017635440453886986,0.826330840587616,1.0,0.26463934779167175,0.04393978789448738,0.6914209127426147
oNHCc_izsDE_1,oNHCc_izsDE,0-2s,1.0,106.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,1,1,1,1.5,3.0,11,11,0,0,92.5,29.0,1.0,0.11076252162456512,0.03325069695711136,0.8559867143630981,1.0,0.26670435070991516,0.10773609578609467,0.6255595684051514,1.0,0.12619924545288086,0.04380849748849869,0.8299922347068787,1.0000001192092896,0.15051570534706116,0.09229020774364471,0.7571941018104553
os_2U4xqTqw_1,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,3,0,22.0,4.666666666666667,4,3,1,1,158.5,35.0,1.0,0.017826838418841362,0.03818952292203903,0.9439836144447327,1.0,0.12807874381542206,0.184450164437294,0.6874710917472839,1.0,0.08676415681838989,0.0750432088971138,0.8381927013397217,0.9999999403953552,0.1265682876110077,0.16453060507774353,0.708901047706604
os_2U4xqTqw_2,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,11,1,0,52.0,6.0,6,11,1,0,104.5,9.0,1.0,0.0289666336029768,0.029797516763210297,0.9412358999252319,1.0000001192092896,0.1445780098438263,0.08471088111400604,0.7707111239433289,0.9999999403953552,0.16219337284564972,0.08806987851858139,0.7497367262840271,1.0,0.15368525683879852,0.1581864058971405,0.6881283521652222
os_2U4xqTqw_3,os_2U4xqTqw,0-2s,1.0,223.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,64.5,9.0,8,8,1,1,113.0,26.0,1.0,0.012178011238574982,0.008058481849730015,0.9797635078430176,1.0,0.045444224029779434,0.026392368599772453,0.9281634092330933,1.0,0.04272376000881195,0.027728937566280365,0.9295473098754883,1.0,0.016037173569202423,0.008326610550284386,0.9756362438201904
os_2U4xqTqw_4,os_2U4xqTqw,2-5s,4.0,223.0,0.0,0.7,-0.7,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,1,1,2,58.5,2.25,11,9,0,1,88.0,4.5,0.9999999403953552,0.016864832490682602,0.018502127379179,0.9646329879760742,1.0,0.026564959436655045,0.08021619915962219,0.8932188153266907,1.0,0.24047580361366272,0.05262061208486557,0.7069035172462463,1.0,0.26389098167419434,0.048089709132909775,0.688019335269928
p9qRTh4BmSE_1,p9qRTh4BmSE,2-5s,2.0,128.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,21.5,3.5,11,7,0,1,96.0,5.0,1.0,0.014328818768262863,0.06126249581575394,0.9244086742401123,1.0,0.03461698815226555,0.19539237022399902,0.7699906229972839,1.0,0.031559981405735016,0.1446620225906372,0.8237779140472412,1.0,0.039482615888118744,0.23888008296489716,0.7216373085975647
p9qRTh4BmSE_2,p9qRTh4BmSE,2-5s,2.0,128.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,7,1,1,1,13.5,10.5,10,11,1,0,93.5,6.5,1.0,0.0007930131396278739,0.3707357347011566,0.6284712553024292,0.9999999403953552,0.019659709185361862,0.7364015579223633,0.24393871426582336,1.0,0.10696922242641449,0.6400436162948608,0.2529871463775635,1.0,0.03319181874394417,0.7997652292251587,0.1670430302619934
pCQEWAFGEjc_1,pCQEWAFGEjc,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,2,0,49.5,3.0,1,11,2,0,117.5,3.6666666666666665,1.0,0.05069547891616821,0.04750901460647583,0.901795506477356,1.0,0.16724948585033417,0.05020909756422043,0.7825413942337036,1.0,0.3591119349002838,0.0727013573050499,0.5681867003440857,0.9999999403953552,0.2258841097354889,0.07742278277873993,0.6966930031776428
pCQEWAFGEjc_2,pCQEWAFGEjc,2-5s,4.0,299.0,0.0,0.8,-0.8,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,120.5,2.75,11,11,0,0,121.5,4.25,1.0,0.008126966655254364,0.38839399814605713,0.6034790277481079,1.0,0.013411812484264374,0.15794289112091064,0.8286453485488892,1.0,0.19994866847991943,0.48939451575279236,0.3106568455696106,1.0,0.11777007579803467,0.1874278038740158,0.6948021650314331
pHYkWkZ4guE_3,pHYkWkZ4guE,2-5s,2.0,300.0,0.0,0.9,-0.9,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,3,0,1,161.5,4.5,11,11,0,0,123.5,7.5,1.0,0.012000875547528267,0.0011005915002897382,0.9868985414505005,1.0,0.020303765311837196,0.16643308103084564,0.8132631182670593,0.9999998807907104,0.09073075652122498,0.0168585404753685,0.8924106955528259,1.0,0.08164436370134354,0.23983952403068542,0.678516149520874
pI_kPedctoo_1,pI_kPedctoo,0-2s,1.0,76.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,1,3,3,74.0,2.0,2,2,2,2,5.0,4.0,1.0,0.10937608778476715,0.10405705869197845,0.7865669131278992,0.9999999403953552,0.1853104531764984,0.09101317077875137,0.723676323890686,1.0,0.13145603239536285,0.13347971439361572,0.7350643277168274,1.0,0.15458561480045319,0.06609206646680832,0.7793223261833191
pO8kbg9IJnc_2,pO8kbg9IJnc,2-5s,4.0,131.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,3,1,1,97.0,2.0,4,11,1,0,32.5,2.75,1.0,0.04006899893283844,0.00426908116787672,0.9556618928909302,1.0,0.06859543174505234,0.022365674376487732,0.9090389013290405,0.9999999403953552,0.1101691722869873,0.009556056931614876,0.8802747130393982,1.0,0.1450035125017166,0.05597823113203049,0.7990183234214783
pO8kbg9IJnc_3,pO8kbg9IJnc,2-5s,2.0,131.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,6,3,2,92.0,2.0,1,10,3,1,92.5,2.5,1.0,0.0962197482585907,0.00010119400394614786,0.9036790728569031,0.9999999403953552,0.18680046498775482,0.007655839901417494,0.8055436611175537,1.0,0.13155542314052582,0.0014952154597267509,0.8669494390487671,1.0,0.3191014528274536,0.028105493634939194,0.6527930498123169
paf0nyjg1Js_1,paf0nyjg1Js,2-5s,4.0,299.0,0.0,0.4,-0.4,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,64.5,5.25,11,11,0,0,105.5,21.75,1.0,0.012825097888708115,0.034864701330661774,0.9523102045059204,1.0,0.046712443232536316,0.2618408799171448,0.6914466619491577,1.0,0.04174397140741348,0.17500805854797363,0.7832479476928711,1.0,0.037491753697395325,0.210109680891037,0.7523985505104065
paf0nyjg1Js_2,paf0nyjg1Js,2-5s,3.0,299.0,1.0,0.3,0.7,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,262.5,5.0,1,11,1,0,234.0,4.0,1.0,0.013223862275481224,0.0034530276898294687,0.9833230972290039,0.9999999403953552,0.03284759074449539,0.0035976702347397804,0.9635547399520874,1.0,0.05911116302013397,0.013757973909378052,0.9271308183670044,1.0,0.06875291466712952,0.015422778204083443,0.915824294090271
pgq2KPX5_SA_2,pgq2KPX5_SA,2-5s,4.0,208.0,0.0,0.2,-0.2,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,50.5,2.75,11,11,0,0,52.0,4.0,1.0,0.0015238740015774965,0.018798954784870148,0.9796772003173828,1.0,0.030742648988962173,0.01940327323973179,0.9498540163040161,1.0,0.03659737482666969,0.061936650425195694,0.9014660120010376,1.0,0.05732399970293045,0.056686751544475555,0.8859891891479492
pgq2KPX5_SA_4,pgq2KPX5_SA,2-5s,2.0,208.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,3,1,1,195.0,3.0,3,10,1,1,190.0,5.0,1.0,0.11849875003099442,0.32308557629585266,0.5584156513214111,1.0,0.2700629234313965,0.19444900751113892,0.5354881286621094,0.9999999403953552,0.17352023720741272,0.3974231779575348,0.4290565252304077,1.0,0.32417237758636475,0.27462321519851685,0.401204377412796
ptIksg9KEac_2,ptIksg9KEac,2-5s,4.0,133.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,1,2,3,16.0,1.0,4,1,3,2,16.0,1.0,1.0,0.12719851732254028,0.2721657156944275,0.6006357669830322,1.0,0.03021930903196335,0.32063108682632446,0.6491495966911316,1.0,0.2514503598213196,0.33610227704048157,0.41244733333587646,0.9999999403953552,0.05433836579322815,0.3619629442691803,0.5836986303329468
